--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1130
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1422
demo_image/cropped_11.png	any                      	0.0300
demo_image/cropped_12.png	kind                     	0.0051
demo_image/cropped_13.png	to                       	0.1130
demo_image/cropped_14.png	for                      	0.0536
demo_image/cropped_15.png	eted                     	0.0031
demo_image/cropped_16.png	the                      	0.1422
demo_image/cropped_17.png	any                      	0.0300
demo_image/cropped_18.png	kind                     	0.0051
demo_image/cropped_19.png	to                       	0.1130
demo_image/cropped_20.png	for                      	0.0536
demo_image/cropped_21.png	eted                     	0.0031
demo_image/cropped_22.png	the                      	0.1422
demo_image/cropped_23.png	in                       	0.0509
demo_image/cropped_24.png	the                      	0.1269
demo_image/cropped_25.png	ffi                      	0.0898
demo_image/cropped_26.png	any                      	0.0300
demo_image/cropped_27.png	kind                     	0.0051
demo_image/cropped_28.png	to                       	0.1130
demo_image/cropped_29.png	for                      	0.0536
demo_image/cropped_30.png	eted                     	0.0031
demo_image/cropped_31.png	the                      	0.1422
demo_image/cropped_32.png	in                       	0.0509
demo_image/cropped_33.png	the                      	0.1269
demo_image/cropped_34.png	ffi                      	0.0898
demo_image/cropped_35.png	any                      	0.0300
demo_image/cropped_36.png	kind                     	0.0051
demo_image/cropped_37.png	to                       	0.1130
demo_image/cropped_38.png	for                      	0.0536
demo_image/cropped_39.png	eted                     	0.0031
demo_image/cropped_40.png	the                      	0.1422
demo_image/cropped_41.png	apr                      	0.0170
demo_image/cropped_42.png	eti                      	0.0515
demo_image/cropped_43.png	ofo                      	0.0648
demo_image/cropped_44.png	in                       	0.0509
demo_image/cropped_45.png	the                      	0.1269
demo_image/cropped_46.png	ffi                      	0.0898
demo_image/cropped_47.png	any                      	0.0300
demo_image/cropped_48.png	kind                     	0.0051
demo_image/cropped_49.png	to                       	0.1130
demo_image/cropped_50.png	for                      	0.0536
demo_image/cropped_51.png	eted                     	0.0031
demo_image/cropped_52.png	the                      	0.1422
demo_image/cropped_53.png	apr                      	0.0170
demo_image/cropped_54.png	eti                      	0.0515
demo_image/cropped_55.png	ofo                      	0.0648
demo_image/cropped_56.png	and                      	0.0927
demo_image/cropped_57.png	ear                      	0.0644
demo_image/cropped_58.png	ded                      	0.0247
demo_image/cropped_59.png	in                       	0.0509
demo_image/cropped_60.png	the                      	0.1269
demo_image/cropped_61.png	ffi                      	0.0898
demo_image/cropped_62.png	any                      	0.0300
demo_image/cropped_63.png	kind                     	0.0051
demo_image/cropped_64.png	to                       	0.1130
demo_image/cropped_65.png	for                      	0.0545
demo_image/cropped_66.png	and                      	0.0500
demo_image/cropped_67.png	the                      	0.1197
demo_image/cropped_68.png	for                      	0.0536
demo_image/cropped_69.png	eted                     	0.0031
demo_image/cropped_70.png	the                      	0.1422
demo_image/cropped_71.png	apr                      	0.0170
demo_image/cropped_72.png	eti                      	0.0515
demo_image/cropped_73.png	ofo                      	0.0648
demo_image/cropped_74.png	and                      	0.0927
demo_image/cropped_75.png	ear                      	0.0644
demo_image/cropped_76.png	ded                      	0.0247
demo_image/cropped_77.png	in                       	0.0509
demo_image/cropped_78.png	the                      	0.1269
demo_image/cropped_79.png	ffi                      	0.0898
demo_image/cropped_80.png	any                      	0.0300
demo_image/cropped_81.png	kind                     	0.0051
demo_image/cropped_82.png	to                       	0.1130
demo_image/cropped_83.png	for                      	0.0545
demo_image/cropped_84.png	and                      	0.0500
demo_image/cropped_85.png	the                      	0.1197
demo_image/cropped_86.png	to                       	0.0382
demo_image/cropped_87.png	can                      	0.3362
demo_image/cropped_88.png	cll                      	0.0167
demo_image/cropped_89.png	for                      	0.0536
demo_image/cropped_90.png	eted                     	0.0031
demo_image/cropped_91.png	the                      	0.1422
demo_image/cropped_92.png	apr                      	0.0170
demo_image/cropped_93.png	eti                      	0.0515
demo_image/cropped_94.png	ofo                      	0.0648
demo_image/cropped_95.png	and                      	0.0927
demo_image/cropped_96.png	ear                      	0.0644
demo_image/cropped_97.png	ded                      	0.0247
demo_image/cropped_98.png	in                       	0.0509
demo_image/cropped_99.png	the                      	0.1269
demo_image/cropped_100.png	ffi                      	0.0898
demo_image/cropped_101.png	a                        	0.1442
demo_image/cropped_102.png	his                      	0.0147
demo_image/cropped_103.png	17                       	0.0624
demo_image/cropped_104.png	any                      	0.0300
demo_image/cropped_105.png	kind                     	0.0051
demo_image/cropped_106.png	to                       	0.1130
demo_image/cropped_107.png	for                      	0.0545
demo_image/cropped_108.png	and                      	0.0500
demo_image/cropped_109.png	the                      	0.1197
demo_image/cropped_110.png	to                       	0.0382
demo_image/cropped_111.png	can                      	0.3362
demo_image/cropped_112.png	cll                      	0.0167
demo_image/cropped_113.png	for                      	0.0536
demo_image/cropped_114.png	eted                     	0.0031
demo_image/cropped_115.png	the                      	0.1422
demo_image/cropped_116.png	apr                      	0.0170
demo_image/cropped_117.png	eti                      	0.0515
demo_image/cropped_118.png	ofo                      	0.0648
demo_image/cropped_119.png	and                      	0.0927
demo_image/cropped_120.png	ear                      	0.0644
demo_image/cropped_121.png	ded                      	0.0247
demo_image/cropped_122.png	in                       	0.0509
demo_image/cropped_123.png	the                      	0.1269
demo_image/cropped_124.png	ffi                      	0.0898
demo_image/cropped_125.png	a                        	0.1442
demo_image/cropped_126.png	his                      	0.0147
demo_image/cropped_127.png	17                       	0.0624
demo_image/cropped_128.png	any                      	0.0300
demo_image/cropped_129.png	kind                     	0.0051
demo_image/cropped_130.png	to                       	0.1130
demo_image/cropped_131.png	the                      	0.0806
demo_image/cropped_132.png	the                      	0.3360
demo_image/cropped_133.png	and                      	0.0319
demo_image/cropped_134.png	for                      	0.0545
demo_image/cropped_135.png	and                      	0.0500
demo_image/cropped_136.png	the                      	0.1197
demo_image/cropped_137.png	to                       	0.0382
demo_image/cropped_138.png	can                      	0.3362
demo_image/cropped_139.png	cll                      	0.0167
demo_image/cropped_140.png	for                      	0.0536
demo_image/cropped_141.png	eted                     	0.0031
demo_image/cropped_142.png	the                      	0.1422
demo_image/cropped_143.png	apr                      	0.0170
demo_image/cropped_144.png	eti                      	0.0515
demo_image/cropped_145.png	ofo                      	0.0648
demo_image/cropped_146.png	and                      	0.0927
demo_image/cropped_147.png	ear                      	0.0644
demo_image/cropped_148.png	ded                      	0.0247
demo_image/cropped_149.png	in                       	0.0509
demo_image/cropped_150.png	the                      	0.1269
demo_image/cropped_151.png	ffi                      	0.0898
demo_image/cropped_152.png	a                        	0.1442
demo_image/cropped_153.png	his                      	0.0147
demo_image/cropped_154.png	17                       	0.0624
demo_image/cropped_155.png	any                      	0.0300
demo_image/cropped_156.png	kind                     	0.0051
demo_image/cropped_157.png	to                       	0.1130
demo_image/cropped_158.png	the                      	0.0806
demo_image/cropped_159.png	the                      	0.3360
demo_image/cropped_160.png	and                      	0.0319
demo_image/cropped_161.png	and                      	0.0708
demo_image/cropped_162.png	kin                      	0.0381
demo_image/cropped_163.png	the                      	0.0497
demo_image/cropped_164.png	for                      	0.0545
demo_image/cropped_165.png	and                      	0.0500
demo_image/cropped_166.png	the                      	0.1197
demo_image/cropped_167.png	to                       	0.0382
demo_image/cropped_168.png	can                      	0.3362
demo_image/cropped_169.png	cll                      	0.0167
demo_image/cropped_170.png	for                      	0.0536
demo_image/cropped_171.png	eted                     	0.0031
demo_image/cropped_172.png	the                      	0.1422
demo_image/cropped_173.png	apr                      	0.0170
demo_image/cropped_174.png	eti                      	0.0515
demo_image/cropped_175.png	ofo                      	0.0648
demo_image/cropped_176.png	and                      	0.0927
demo_image/cropped_177.png	ear                      	0.0644
demo_image/cropped_178.png	ded                      	0.0247
demo_image/cropped_179.png	in                       	0.0509
demo_image/cropped_180.png	the                      	0.1269
demo_image/cropped_181.png	ffi                      	0.0898
demo_image/cropped_182.png	a                        	0.1442
demo_image/cropped_183.png	his                      	0.0147
demo_image/cropped_184.png	17                       	0.0624
demo_image/cropped_185.png	any                      	0.0300
demo_image/cropped_186.png	kind                     	0.0051
demo_image/cropped_187.png	to                       	0.1130
demo_image/cropped_188.png	the                      	0.0806
demo_image/cropped_189.png	the                      	0.3360
demo_image/cropped_190.png	and                      	0.0319
demo_image/cropped_191.png	and                      	0.0708
demo_image/cropped_192.png	kin                      	0.0381
demo_image/cropped_193.png	the                      	0.0497
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_194.png	and                      	0.1591
demo_image/cropped_195.png	god                      	0.0914
demo_image/cropped_196.png	978                      	0.4834
demo_image/cropped_197.png	for                      	0.0545
demo_image/cropped_198.png	and                      	0.0500
demo_image/cropped_199.png	the                      	0.1197
demo_image/cropped_200.png	to                       	0.0382
demo_image/cropped_201.png	can                      	0.3362
demo_image/cropped_202.png	cll                      	0.0167
demo_image/cropped_203.png	for                      	0.0536
demo_image/cropped_204.png	eted                     	0.0031
demo_image/cropped_205.png	the                      	0.1422
demo_image/cropped_206.png	apr                      	0.0170
demo_image/cropped_207.png	eti                      	0.0515
demo_image/cropped_208.png	ofo                      	0.0648
demo_image/cropped_209.png	and                      	0.0927
demo_image/cropped_210.png	ear                      	0.0644
demo_image/cropped_211.png	ded                      	0.0247
demo_image/cropped_212.png	in                       	0.0509
demo_image/cropped_213.png	the                      	0.1269
demo_image/cropped_214.png	ffi                      	0.0898
demo_image/cropped_215.png	a                        	0.1442
demo_image/cropped_216.png	his                      	0.0147
demo_image/cropped_217.png	17                       	0.0624
demo_image/cropped_218.png	any                      	0.0300
demo_image/cropped_219.png	kind                     	0.0051
demo_image/cropped_220.png	to                       	0.1131
demo_image/cropped_221.png	the                      	0.0806
demo_image/cropped_222.png	the                      	0.3360
demo_image/cropped_223.png	and                      	0.0319
demo_image/cropped_224.png	and                      	0.0708
demo_image/cropped_225.png	kin                      	0.0381
demo_image/cropped_226.png	the                      	0.0497
demo_image/cropped_227.png	and                      	0.1591
demo_image/cropped_228.png	god                      	0.0914
demo_image/cropped_229.png	978                      	0.4834
demo_image/cropped_230.png	for                      	0.0545
demo_image/cropped_231.png	and                      	0.0500
demo_image/cropped_232.png	the                      	0.1197
demo_image/cropped_233.png	the                      	0.1265
demo_image/cropped_234.png	cod                      	0.0129
demo_image/cropped_235.png	and                      	0.0636
demo_image/cropped_236.png	to                       	0.0382
demo_image/cropped_237.png	can                      	0.3362
demo_image/cropped_238.png	cll                      	0.0167
demo_image/cropped_239.png	for                      	0.0536
demo_image/cropped_240.png	eted                     	0.0031
demo_image/cropped_241.png	the                      	0.1422
demo_image/cropped_242.png	apr                      	0.0170
demo_image/cropped_243.png	eti                      	0.0515
demo_image/cropped_244.png	ofo                      	0.0648
demo_image/cropped_245.png	and                      	0.0927
demo_image/cropped_246.png	ear                      	0.0644
demo_image/cropped_247.png	ded                      	0.0247
demo_image/cropped_248.png	in                       	0.0509
demo_image/cropped_249.png	the                      	0.1269
demo_image/cropped_250.png	ffi                      	0.0898
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1130
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1422
demo_image/cropped_11.png	any                      	0.0300
demo_image/cropped_12.png	kind                     	0.0051
demo_image/cropped_13.png	to                       	0.1130
demo_image/cropped_14.png	for                      	0.0536
demo_image/cropped_15.png	eted                     	0.0031
demo_image/cropped_16.png	the                      	0.1422
demo_image/cropped_17.png	any                      	0.0300
demo_image/cropped_18.png	kind                     	0.0051
demo_image/cropped_19.png	to                       	0.1130
demo_image/cropped_20.png	for                      	0.0536
demo_image/cropped_21.png	eted                     	0.0031
demo_image/cropped_22.png	the                      	0.1422
demo_image/cropped_23.png	in                       	0.0509
demo_image/cropped_24.png	the                      	0.1269
demo_image/cropped_25.png	ffi                      	0.0898
demo_image/cropped_26.png	any                      	0.0300
demo_image/cropped_27.png	kind                     	0.0051
demo_image/cropped_28.png	to                       	0.1130
demo_image/cropped_29.png	for                      	0.0536
demo_image/cropped_30.png	eted                     	0.0031
demo_image/cropped_31.png	the                      	0.1422
demo_image/cropped_32.png	in                       	0.0509
demo_image/cropped_33.png	the                      	0.1269
demo_image/cropped_34.png	ffi                      	0.0898
demo_image/cropped_35.png	any                      	0.0300
demo_image/cropped_36.png	kind                     	0.0051
demo_image/cropped_37.png	to                       	0.1130
demo_image/cropped_38.png	for                      	0.0536
demo_image/cropped_39.png	eted                     	0.0031
demo_image/cropped_40.png	the                      	0.1422
demo_image/cropped_41.png	apr                      	0.0170
demo_image/cropped_42.png	eti                      	0.0515
demo_image/cropped_43.png	ofo                      	0.0648
demo_image/cropped_44.png	in                       	0.0509
demo_image/cropped_45.png	the                      	0.1269
demo_image/cropped_46.png	ffi                      	0.0898
demo_image/cropped_47.png	any                      	0.0300
demo_image/cropped_48.png	kind                     	0.0051
demo_image/cropped_49.png	to                       	0.1130
demo_image/cropped_50.png	for                      	0.0536
demo_image/cropped_51.png	eted                     	0.0031
demo_image/cropped_52.png	the                      	0.1422
demo_image/cropped_53.png	apr                      	0.0170
demo_image/cropped_54.png	eti                      	0.0515
demo_image/cropped_55.png	ofo                      	0.0648
demo_image/cropped_56.png	and                      	0.0927
demo_image/cropped_57.png	ear                      	0.0644
demo_image/cropped_58.png	ded                      	0.0247
demo_image/cropped_59.png	in                       	0.0509
demo_image/cropped_60.png	the                      	0.1269
demo_image/cropped_61.png	ffi                      	0.0898
demo_image/cropped_62.png	any                      	0.0300
demo_image/cropped_63.png	kind                     	0.0051
demo_image/cropped_64.png	to                       	0.1130
demo_image/cropped_65.png	for                      	0.0545
demo_image/cropped_66.png	and                      	0.0500
demo_image/cropped_67.png	the                      	0.1197
demo_image/cropped_68.png	for                      	0.0536
demo_image/cropped_69.png	eted                     	0.0031
demo_image/cropped_70.png	the                      	0.1422
demo_image/cropped_71.png	apr                      	0.0170
demo_image/cropped_72.png	eti                      	0.0515
demo_image/cropped_73.png	ofo                      	0.0648
demo_image/cropped_74.png	and                      	0.0927
demo_image/cropped_75.png	ear                      	0.0644
demo_image/cropped_76.png	ded                      	0.0247
demo_image/cropped_77.png	in                       	0.0509
demo_image/cropped_78.png	the                      	0.1269
demo_image/cropped_79.png	ffi                      	0.0898
demo_image/cropped_80.png	any                      	0.0300
demo_image/cropped_81.png	kind                     	0.0051
demo_image/cropped_82.png	to                       	0.1130
demo_image/cropped_83.png	for                      	0.0545
demo_image/cropped_84.png	and                      	0.0500
demo_image/cropped_85.png	the                      	0.1197
demo_image/cropped_86.png	to                       	0.0382
demo_image/cropped_87.png	can                      	0.3362
demo_image/cropped_88.png	cll                      	0.0167
demo_image/cropped_89.png	for                      	0.0536
demo_image/cropped_90.png	eted                     	0.0031
demo_image/cropped_91.png	the                      	0.1422
demo_image/cropped_92.png	apr                      	0.0170
demo_image/cropped_93.png	eti                      	0.0515
demo_image/cropped_94.png	ofo                      	0.0648
demo_image/cropped_95.png	and                      	0.0927
demo_image/cropped_96.png	ear                      	0.0644
demo_image/cropped_97.png	ded                      	0.0247
demo_image/cropped_98.png	in                       	0.0509
demo_image/cropped_99.png	the                      	0.1269
demo_image/cropped_100.png	ffi                      	0.0898
demo_image/cropped_101.png	a                        	0.1442
demo_image/cropped_102.png	his                      	0.0147
demo_image/cropped_103.png	17                       	0.0624
demo_image/cropped_104.png	any                      	0.0300
demo_image/cropped_105.png	kind                     	0.0051
demo_image/cropped_106.png	to                       	0.1130
demo_image/cropped_107.png	for                      	0.0545
demo_image/cropped_108.png	and                      	0.0500
demo_image/cropped_109.png	the                      	0.1197
demo_image/cropped_110.png	to                       	0.0382
demo_image/cropped_111.png	can                      	0.3362
demo_image/cropped_112.png	cll                      	0.0167
demo_image/cropped_113.png	for                      	0.0536
demo_image/cropped_114.png	eted                     	0.0031
demo_image/cropped_115.png	the                      	0.1422
demo_image/cropped_116.png	apr                      	0.0170
demo_image/cropped_117.png	eti                      	0.0515
demo_image/cropped_118.png	ofo                      	0.0648
demo_image/cropped_119.png	and                      	0.0927
demo_image/cropped_120.png	ear                      	0.0644
demo_image/cropped_121.png	ded                      	0.0247
demo_image/cropped_122.png	in                       	0.0509
demo_image/cropped_123.png	the                      	0.1269
demo_image/cropped_124.png	ffi                      	0.0898
demo_image/cropped_125.png	a                        	0.1442
demo_image/cropped_126.png	his                      	0.0147
demo_image/cropped_127.png	17                       	0.0624
demo_image/cropped_128.png	any                      	0.0300
demo_image/cropped_129.png	kind                     	0.0051
demo_image/cropped_130.png	to                       	0.1130
demo_image/cropped_131.png	the                      	0.0806
demo_image/cropped_132.png	the                      	0.3360
demo_image/cropped_133.png	and                      	0.0319
demo_image/cropped_134.png	for                      	0.0545
demo_image/cropped_135.png	and                      	0.0500
demo_image/cropped_136.png	the                      	0.1197
demo_image/cropped_137.png	to                       	0.0382
demo_image/cropped_138.png	can                      	0.3362
demo_image/cropped_139.png	cll                      	0.0167
demo_image/cropped_140.png	for                      	0.0536
demo_image/cropped_141.png	eted                     	0.0031
demo_image/cropped_142.png	the                      	0.1422
demo_image/cropped_143.png	apr                      	0.0170
demo_image/cropped_144.png	eti                      	0.0515
demo_image/cropped_145.png	ofo                      	0.0648
demo_image/cropped_146.png	and                      	0.0927
demo_image/cropped_147.png	ear                      	0.0644
demo_image/cropped_148.png	ded                      	0.0247
demo_image/cropped_149.png	in                       	0.0509
demo_image/cropped_150.png	the                      	0.1269
demo_image/cropped_151.png	ffi                      	0.0898
demo_image/cropped_152.png	a                        	0.1442
demo_image/cropped_153.png	his                      	0.0147
demo_image/cropped_154.png	17                       	0.0624
demo_image/cropped_155.png	any                      	0.0300
demo_image/cropped_156.png	kind                     	0.0051
demo_image/cropped_157.png	to                       	0.1130
demo_image/cropped_158.png	the                      	0.0806
demo_image/cropped_159.png	the                      	0.3360
demo_image/cropped_160.png	and                      	0.0319
demo_image/cropped_161.png	and                      	0.0708
demo_image/cropped_162.png	kin                      	0.0381
demo_image/cropped_163.png	the                      	0.0497
demo_image/cropped_164.png	for                      	0.0545
demo_image/cropped_165.png	and                      	0.0500
demo_image/cropped_166.png	the                      	0.1197
demo_image/cropped_167.png	to                       	0.0382
demo_image/cropped_168.png	can                      	0.3362
demo_image/cropped_169.png	cll                      	0.0167
demo_image/cropped_170.png	for                      	0.0536
demo_image/cropped_171.png	eted                     	0.0031
demo_image/cropped_172.png	the                      	0.1422
demo_image/cropped_173.png	apr                      	0.0170
demo_image/cropped_174.png	eti                      	0.0515
demo_image/cropped_175.png	ofo                      	0.0648
demo_image/cropped_176.png	and                      	0.0927
demo_image/cropped_177.png	ear                      	0.0644
demo_image/cropped_178.png	ded                      	0.0247
demo_image/cropped_179.png	in                       	0.0509
demo_image/cropped_180.png	the                      	0.1269
demo_image/cropped_181.png	ffi                      	0.0898
demo_image/cropped_182.png	a                        	0.1442
demo_image/cropped_183.png	his                      	0.0147
demo_image/cropped_184.png	17                       	0.0624
demo_image/cropped_185.png	any                      	0.0300
demo_image/cropped_186.png	kind                     	0.0051
demo_image/cropped_187.png	to                       	0.1130
demo_image/cropped_188.png	the                      	0.0806
demo_image/cropped_189.png	the                      	0.3360
demo_image/cropped_190.png	and                      	0.0319
demo_image/cropped_191.png	and                      	0.0708
demo_image/cropped_192.png	kin                      	0.0381
demo_image/cropped_193.png	the                      	0.0497
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_194.png	and                      	0.1591
demo_image/cropped_195.png	god                      	0.0914
demo_image/cropped_196.png	978                      	0.4834
demo_image/cropped_197.png	for                      	0.0545
demo_image/cropped_198.png	and                      	0.0500
demo_image/cropped_199.png	the                      	0.1197
demo_image/cropped_200.png	to                       	0.0382
demo_image/cropped_201.png	can                      	0.3362
demo_image/cropped_202.png	cll                      	0.0167
demo_image/cropped_203.png	for                      	0.0536
demo_image/cropped_204.png	eted                     	0.0031
demo_image/cropped_205.png	the                      	0.1422
demo_image/cropped_206.png	apr                      	0.0170
demo_image/cropped_207.png	eti                      	0.0515
demo_image/cropped_208.png	ofo                      	0.0648
demo_image/cropped_209.png	and                      	0.0927
demo_image/cropped_210.png	ear                      	0.0644
demo_image/cropped_211.png	ded                      	0.0247
demo_image/cropped_212.png	in                       	0.0509
demo_image/cropped_213.png	the                      	0.1269
demo_image/cropped_214.png	ffi                      	0.0898
demo_image/cropped_215.png	a                        	0.1442
demo_image/cropped_216.png	his                      	0.0147
demo_image/cropped_217.png	17                       	0.0624
demo_image/cropped_218.png	any                      	0.0300
demo_image/cropped_219.png	kind                     	0.0051
demo_image/cropped_220.png	to                       	0.1130
demo_image/cropped_221.png	the                      	0.0806
demo_image/cropped_222.png	the                      	0.3360
demo_image/cropped_223.png	and                      	0.0319
demo_image/cropped_224.png	and                      	0.0708
demo_image/cropped_225.png	kin                      	0.0381
demo_image/cropped_226.png	the                      	0.0497
demo_image/cropped_227.png	and                      	0.1591
demo_image/cropped_228.png	god                      	0.0914
demo_image/cropped_229.png	978                      	0.4834
demo_image/cropped_230.png	for                      	0.0545
demo_image/cropped_231.png	and                      	0.0500
demo_image/cropped_232.png	the                      	0.1197
demo_image/cropped_233.png	the                      	0.1265
demo_image/cropped_234.png	cod                      	0.0129
demo_image/cropped_235.png	and                      	0.0636
demo_image/cropped_236.png	to                       	0.0382
demo_image/cropped_237.png	can                      	0.3362
demo_image/cropped_238.png	cll                      	0.0167
demo_image/cropped_239.png	for                      	0.0536
demo_image/cropped_240.png	eted                     	0.0031
demo_image/cropped_241.png	the                      	0.1422
demo_image/cropped_242.png	apr                      	0.0170
demo_image/cropped_243.png	eti                      	0.0515
demo_image/cropped_244.png	ofo                      	0.0648
demo_image/cropped_245.png	and                      	0.0927
demo_image/cropped_246.png	ear                      	0.0644
demo_image/cropped_247.png	ded                      	0.0247
demo_image/cropped_248.png	in                       	0.0509
demo_image/cropped_249.png	the                      	0.1269
demo_image/cropped_250.png	ffi                      	0.0898
demo_image/cropped_251.png	a                        	0.1442
demo_image/cropped_252.png	his                      	0.0147
demo_image/cropped_253.png	17                       	0.0624
demo_image/cropped_254.png	any                      	0.0300
demo_image/cropped_255.png	kind                     	0.0051
demo_image/cropped_256.png	to                       	0.1130
demo_image/cropped_257.png	the                      	0.0806
demo_image/cropped_258.png	the                      	0.3360
demo_image/cropped_259.png	and                      	0.0319
demo_image/cropped_260.png	and                      	0.0708
demo_image/cropped_261.png	kin                      	0.0381
demo_image/cropped_262.png	the                      	0.0497
demo_image/cropped_263.png	and                      	0.1591
demo_image/cropped_264.png	god                      	0.0914
demo_image/cropped_265.png	978                      	0.4834
demo_image/cropped_266.png	for                      	0.0545
demo_image/cropped_267.png	and                      	0.0500
demo_image/cropped_268.png	the                      	0.1197
demo_image/cropped_269.png	the                      	0.1265
demo_image/cropped_270.png	cod                      	0.0129
demo_image/cropped_271.png	and                      	0.0636
demo_image/cropped_272.png	to                       	0.0382
demo_image/cropped_273.png	can                      	0.3362
demo_image/cropped_274.png	cll                      	0.0167
demo_image/cropped_275.png	for                      	0.0536
demo_image/cropped_276.png	eted                     	0.0031
demo_image/cropped_277.png	the                      	0.1422
demo_image/cropped_278.png	apr                      	0.0170
demo_image/cropped_279.png	eti                      	0.0515
demo_image/cropped_280.png	ofo                      	0.0648
demo_image/cropped_281.png	and                      	0.0927
demo_image/cropped_282.png	ear                      	0.0644
demo_image/cropped_283.png	ded                      	0.0247
demo_image/cropped_284.png	in                       	0.0509
demo_image/cropped_285.png	the                      	0.1269
demo_image/cropped_286.png	ffi                      	0.0898
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_2.png 	for                      	0.0536
demo_image/cropped_3.png 	eted                     	0.0031
demo_image/cropped_4.png 	the                      	0.1422
demo_image/cropped_5.png 	any                      	0.0300
demo_image/cropped_6.png 	kind                     	0.0051
demo_image/cropped_7.png 	to                       	0.1130
demo_image/cropped_8.png 	for                      	0.0536
demo_image/cropped_9.png 	eted                     	0.0031
demo_image/cropped_10.png	the                      	0.1422
demo_image/cropped_11.png	any                      	0.0300
demo_image/cropped_12.png	kind                     	0.0051
demo_image/cropped_13.png	to                       	0.1130
demo_image/cropped_14.png	for                      	0.0536
demo_image/cropped_15.png	eted                     	0.0031
demo_image/cropped_16.png	the                      	0.1422
demo_image/cropped_17.png	any                      	0.0300
demo_image/cropped_18.png	kind                     	0.0051
demo_image/cropped_19.png	to                       	0.1130
demo_image/cropped_20.png	for                      	0.0536
demo_image/cropped_21.png	eted                     	0.0031
demo_image/cropped_22.png	the                      	0.1422
demo_image/cropped_23.png	in                       	0.0509
demo_image/cropped_24.png	the                      	0.1269
demo_image/cropped_25.png	ffi                      	0.0898
demo_image/cropped_26.png	any                      	0.0300
demo_image/cropped_27.png	kind                     	0.0051
demo_image/cropped_28.png	to                       	0.1130
demo_image/cropped_29.png	for                      	0.0536
demo_image/cropped_30.png	eted                     	0.0031
demo_image/cropped_31.png	the                      	0.1422
demo_image/cropped_32.png	in                       	0.0509
demo_image/cropped_33.png	the                      	0.1269
demo_image/cropped_34.png	ffi                      	0.0898
demo_image/cropped_35.png	any                      	0.0300
demo_image/cropped_36.png	kind                     	0.0051
demo_image/cropped_37.png	to                       	0.1130
demo_image/cropped_38.png	for                      	0.0536
demo_image/cropped_39.png	eted                     	0.0031
demo_image/cropped_40.png	the                      	0.1422
demo_image/cropped_41.png	apr                      	0.0170
demo_image/cropped_42.png	eti                      	0.0515
demo_image/cropped_43.png	ofo                      	0.0648
demo_image/cropped_44.png	in                       	0.0509
demo_image/cropped_45.png	the                      	0.1269
demo_image/cropped_46.png	ffi                      	0.0898
demo_image/cropped_47.png	any                      	0.0300
demo_image/cropped_48.png	kind                     	0.0051
demo_image/cropped_49.png	to                       	0.1130
demo_image/cropped_50.png	for                      	0.0536
demo_image/cropped_51.png	eted                     	0.0031
demo_image/cropped_52.png	the                      	0.1422
demo_image/cropped_53.png	apr                      	0.0170
demo_image/cropped_54.png	eti                      	0.0515
demo_image/cropped_55.png	ofo                      	0.0648
demo_image/cropped_56.png	and                      	0.0927
demo_image/cropped_57.png	ear                      	0.0644
demo_image/cropped_58.png	ded                      	0.0247
demo_image/cropped_59.png	in                       	0.0509
demo_image/cropped_60.png	the                      	0.1269
demo_image/cropped_61.png	ffi                      	0.0898
demo_image/cropped_62.png	any                      	0.0300
demo_image/cropped_63.png	kind                     	0.0051
demo_image/cropped_64.png	to                       	0.1130
demo_image/cropped_65.png	for                      	0.0545
demo_image/cropped_66.png	and                      	0.0500
demo_image/cropped_67.png	the                      	0.1197
demo_image/cropped_68.png	for                      	0.0536
demo_image/cropped_69.png	eted                     	0.0031
demo_image/cropped_70.png	the                      	0.1422
demo_image/cropped_71.png	apr                      	0.0170
demo_image/cropped_72.png	eti                      	0.0515
demo_image/cropped_73.png	ofo                      	0.0648
demo_image/cropped_74.png	and                      	0.0927
demo_image/cropped_75.png	ear                      	0.0644
demo_image/cropped_76.png	ded                      	0.0247
demo_image/cropped_77.png	in                       	0.0509
demo_image/cropped_78.png	the                      	0.1269
demo_image/cropped_79.png	ffi                      	0.0898
demo_image/cropped_80.png	any                      	0.0300
demo_image/cropped_81.png	kind                     	0.0051
